anchor_date,actual_snapshot_date,raw_symbol,canonical_symbol,format
2016-06-15,2016-06-15,JETAIRWAYS.NS,JETAIRWAYS.NS,classic
2016-06-15,2016-06-15,PCJEWELLER.NS,PCJEWELLER.NS,classic
2016-06-15,2016-06-15,HEXAWARE.NS,HEXAWARE.NS,classic
2016-06-15,2016-06-15,DRREDDY.NS,DRREDDY.NS,classic
2016-06-15,2016-06-15,RELIANCE.NS,RELIANCE.NS,classic
2016-06-15,2016-06-15,IOC.NS,IOC.NS,classic
2016-06-15,2016-06-15,CASTROLIND.NS,CASTROLIND.NS,classic
2016-06-15,2016-06-15,JPASSOCIAT.NS,JPASSOCIAT.NS,classic
2016-06-15,2016-06-15,ARVIND.NS,ARVIND.NS,classic
2016-06-15,2016-06-15,INFY.NS,INFY.NS,classic
2016-06-15,2016-06-15,SKSMICRO.NS,SKSMICRO.NS,classic
2016-06-15,2016-06-15,ZEEL.NS,ZEEL.NS,classic
2016-06-15,2016-06-15,RPOWER.NS,RPOWER.NS,classic
2016-06-15,2016-06-15,JUSTDIAL.NS,JUSTDIAL.NS,classic
2016-06-15,2016-06-15,DHFL.NS,DHFL.NS,classic
2016-06-15,2016-06-15,ITC.NS,ITC.NS,classic
2016-06-15,2016-06-15,IBREALEST.NS,IBREALEST.NS,classic
2016-06-15,2016-06-15,JSWSTEEL.NS,JSWSTEEL.NS,classic
2016-06-15,2016-06-15,MRF.NS,MRF.NS,classic
2016-06-15,2016-06-15,PIDILITIND.NS,PIDILITIND.NS,classic
2016-06-15,2016-06-15,PNB.NS,PNB.NS,classic
2016-06-15,2016-06-15,TVSMOTOR.NS,TVSMOTOR.NS,classic
2016-06-15,2016-06-15,M&M.NS,M&M.NS,classic
2016-06-15,2016-06-15,BEML.NS,BEML.NS,classic
2016-06-15,2016-06-15,LUPIN.NS,LUPIN.NS,classic
2016-06-15,2016-06-15,BAJFINANCE.NS,BAJFINANCE.NS,classic
2016-06-15,2016-06-15,CEATLTD.NS,CEATLTD.NS,classic
2016-06-15,2016-06-15,ULTRACEMCO.NS,ULTRACEMCO.NS,classic
2016-06-15,2016-06-15,AJANTPHARM.NS,AJANTPHARM.NS,classic
2016-06-15,2016-06-15,WOCKPHARMA.NS,WOCKPHARMA.NS,classic
2016-06-15,2016-06-15,ACC.NS,ACC.NS,classic
2016-06-15,2016-06-15,AMARAJABAT.NS,ARE&M.NS,classic
2016-06-15,2016-06-15,TV18BRDCST.NS,TV18BRDCST.NS,classic
2016-06-15,2016-06-15,JSWENERGY.NS,JSWENERGY.NS,classic
2016-06-15,2016-06-15,CADILAHC.NS,CADILAHC.NS,classic
2016-06-15,2016-06-15,L&TFH.NS,LTF.NS,classic
2016-06-15,2016-06-15,PFC.NS,PFC.NS,classic
2016-06-15,2016-06-15,AXISBANK.NS,AXISBANK.NS,classic
2016-06-15,2016-06-15,SBIN.NS,SBIN.NS,classic
2016-06-15,2016-06-15,SYNDIBANK.NS,SYNDIBANK.NS,classic
2016-06-15,2016-06-15,YESBANK.NS,YESBANK.NS,classic
2016-06-15,2016-06-15,COALINDIA.NS,COALINDIA.NS,classic
2016-06-15,2016-06-15,IRB.NS,IRB.NS,classic
2016-06-15,2016-06-15,KTKBANK.NS,KTKBANK.NS,classic
2016-06-15,2016-06-15,MCDOWELL-N.NS,UNITDSPR.NS,classic
2016-06-15,2016-06-15,BHEL.NS,BHEL.NS,classic
2016-06-15,2016-06-15,SAIL.NS,SAIL.NS,classic
2016-06-15,2016-06-15,VEDL.NS,VEDL.NS,classic
2016-06-15,2016-06-15,COLPAL.NS,COLPAL.NS,classic
2016-06-15,2016-06-15,INDUSINDBK.NS,INDUSINDBK.NS,classic
2016-06-15,2016-06-15,HINDUNILVR.NS,HINDUNILVR.NS,classic
2016-06-15,2016-06-15,FEDERALBNK.NS,FEDERALBNK.NS,classic
2016-06-15,2016-06-15,PTC.NS,PTC.NS,classic
2016-06-15,2016-06-15,ABIRLANUVO.NS,ABIRLANUVO.NS,classic
2016-06-15,2016-06-15,SRTRANSFIN.NS,SHRIRAMFIN.NS,classic
2016-06-15,2016-06-15,BOSCHLTD.NS,BOSCHLTD.NS,classic
2016-06-15,2016-06-15,EXIDEIND.NS,EXIDEIND.NS,classic
2016-06-15,2016-06-15,KSCL.NS,KSCL.NS,classic
2016-06-15,2016-06-15,TATACHEM.NS,TATACHEM.NS,classic
2016-06-15,2016-06-15,ADANIPORTS.NS,ADANIPORTS.NS,classic
2016-06-15,2016-06-15,BATAINDIA.NS,BATAINDIA.NS,classic
2016-06-15,2016-06-15,BANKBARODA.NS,BANKBARODA.NS,classic
2016-06-15,2016-06-15,POWERGRID.NS,POWERGRID.NS,classic
2016-06-15,2016-06-15,M&MFIN.NS,M&MFIN.NS,classic
2016-06-15,2016-06-15,PETRONET.NS,PETRONET.NS,classic
2016-06-15,2016-06-15,ONGC.NS,ONGC.NS,classic
2016-06-15,2016-06-15,IOB.NS,IOB.NS,classic
2016-06-15,2016-06-15,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,classic
2016-06-15,2016-06-15,ADANIPOWER.NS,ADANIPOWER.NS,classic
2016-06-15,2016-06-15,OIL.NS,OIL.NS,classic
2016-06-15,2016-06-15,NHPC.NS,NHPC.NS,classic
2016-06-15,2016-06-15,RELINFRA.NS,RELINFRA.NS,classic
2016-06-15,2016-06-15,HINDZINC.NS,HINDZINC.NS,classic
2016-06-15,2016-06-15,CONCOR.NS,CONCOR.NS,classic
2016-06-15,2016-06-15,GODREJIND.NS,GODREJIND.NS,classic
2016-06-15,2016-06-15,DISHTV.NS,DISHTV.NS,classic
2016-06-15,2016-06-15,BRITANNIA.NS,BRITANNIA.NS,classic
2016-06-15,2016-06-15,NMDC.NS,NMDC.NS,classic
2016-06-15,2016-06-15,SIEMENS.NS,SIEMENS.NS,classic
2016-06-15,2016-06-15,BANKINDIA.NS,BANKINDIA.NS,classic
2016-06-15,2016-06-15,KOTAKBANK.NS,KOTAKBANK.NS,classic
2016-06-15,2016-06-15,CESC.NS,CESC.NS,classic
2016-06-15,2016-06-15,TATAMTRDVR.NS,TATAMTRDVR.NS,classic
2016-06-15,2016-06-15,NCC.NS,NCC.NS,classic
2016-06-15,2016-06-15,VOLTAS.NS,VOLTAS.NS,classic
2016-06-15,2016-06-15,RECLTD.NS,RECLTD.NS,classic
2016-06-15,2016-06-15,SUNPHARMA.NS,SUNPHARMA.NS,classic
2016-06-15,2016-06-15,APOLLOTYRE.NS,APOLLOTYRE.NS,classic
2016-06-15,2016-06-15,TATASTEEL.NS,TATASTEEL.NS,classic
2016-06-15,2016-06-15,UCOBANK.NS,UCOBANK.NS,classic
2016-06-15,2016-06-15,HINDALCO.NS,HINDALCO.NS,classic
2016-06-15,2016-06-15,TORNTPHARM.NS,TORNTPHARM.NS,classic
2016-06-15,2016-06-15,TATAPOWER.NS,TATAPOWER.NS,classic
2016-06-15,2016-06-15,ORIENTBANK.NS,ORIENTBANK.NS,classic
2016-06-15,2016-06-15,BEL.NS,BEL.NS,classic
2016-06-15,2016-06-15,IBULHSGFIN.NS,SAMMAANCAP.NS,classic
2016-06-15,2016-06-15,ENGINERSIN.NS,ENGINERSIN.NS,classic
2016-06-15,2016-06-15,GRANULES.NS,GRANULES.NS,classic
2016-06-15,2016-06-15,GLENMARK.NS,GLENMARK.NS,classic
2016-06-15,2016-06-15,BHARTIARTL.NS,BHARTIARTL.NS,classic
2016-06-15,2016-06-15,KPIT.NS,KPIT.NS,classic
2016-06-15,2016-06-15,TATACOMM.NS,TATACOMM.NS,classic
2016-06-15,2016-06-15,HAVELLS.NS,HAVELLS.NS,classic
2016-06-15,2016-06-15,UBL.NS,UBL.NS,classic
2016-06-15,2016-06-15,AUROPHARMA.NS,AUROPHARMA.NS,classic
2016-06-15,2016-06-15,CIPLA.NS,CIPLA.NS,classic
2016-06-15,2016-06-15,IFCI.NS,IFCI.NS,classic
2016-06-15,2016-06-15,CANBK.NS,CANBK.NS,classic
2016-06-15,2016-06-15,MARUTI.NS,MARUTI.NS,classic
2016-06-15,2016-06-15,OFSS.NS,OFSS.NS,classic
2016-06-15,2016-06-15,LICHSGFIN.NS,LICHSGFIN.NS,classic
2016-06-15,2016-06-15,GMRINFRA.NS,GMRAIRPORT.NS,classic
2016-06-15,2016-06-15,GRASIM.NS,GRASIM.NS,classic
2016-06-15,2016-06-15,UPL.NS,UPL.NS,classic
2016-06-15,2016-06-15,HCLTECH.NS,HCLTECH.NS,classic
2016-06-15,2016-06-15,BIOCON.NS,BIOCON.NS,classic
2016-06-15,2016-06-15,DIVISLAB.NS,DIVISLAB.NS,classic
2016-06-15,2016-06-15,PAGEIND.NS,PAGEIND.NS,classic
2016-06-15,2016-06-15,LT.NS,LT.NS,classic
2016-06-15,2016-06-15,ASHOKLEY.NS,ASHOKLEY.NS,classic
2016-06-15,2016-06-15,STAR.NS,STAR.NS,classic
2016-06-15,2016-06-15,DLF.NS,DLF.NS,classic
2016-06-15,2016-06-15,JISLJALEQS.NS,JISLJALEQS.NS,classic
2016-06-15,2016-06-15,TATAGLOBAL.NS,TATAGLOBAL.NS,classic
2016-06-15,2016-06-15,ICIL.NS,ICIL.NS,classic
2016-06-15,2016-06-15,TATAMOTORS.NS,TMPV.NS,classic
2016-06-15,2016-06-15,UNIONBANK.NS,UNIONBANK.NS,classic
2016-06-15,2016-06-15,GODREJCP.NS,GODREJCP.NS,classic
2016-06-15,2016-06-15,BPCL.NS,BPCL.NS,classic
2016-06-15,2016-06-15,IGL.NS,IGL.NS,classic
2016-06-15,2016-06-15,INFRATEL.NS,INFRATEL.NS,classic
2016-06-15,2016-06-15,SOUTHBANK.NS,SOUTHBANK.NS,classic
2016-06-15,2016-06-15,UNITECH.NS,UNITECH.NS,classic
2016-06-15,2016-06-15,TATAELXSI.NS,TATAELXSI.NS,classic
2016-06-15,2016-06-15,AMBUJACEM.NS,AMBUJACEM.NS,classic
2016-06-15,2016-06-15,CROMPGREAV.NS,CROMPGREAV.NS,classic
2016-06-15,2016-06-15,MARICO.NS,MARICO.NS,classic
2016-06-15,2016-06-15,WIPRO.NS,WIPRO.NS,classic
2016-06-15,2016-06-15,ADANIENT.NS,ADANIENT.NS,classic
2016-06-15,2016-06-15,HINDPETRO.NS,HINDPETRO.NS,classic
2016-06-15,2016-06-15,CAIRN.NS,CAIRN.NS,classic
2016-06-15,2016-06-15,CENTURYTEX.NS,CENTURYTEX.NS,classic
2016-06-15,2016-06-15,HDIL.NS,HDIL.NS,classic
2016-06-15,2016-06-15,JINDALSTEL.NS,JINDALSTEL.NS,classic
2016-06-15,2016-06-15,APOLLOHOSP.NS,APOLLOHOSP.NS,classic
2016-06-15,2016-06-15,IDEA.NS,IDEA.NS,classic
2016-06-15,2016-06-15,SUNTV.NS,SUNTV.NS,classic
2016-06-15,2016-06-15,CUMMINSIND.NS,CUMMINSIND.NS,classic
2016-06-15,2016-06-15,GAIL.NS,GAIL.NS,classic
2016-06-15,2016-06-15,ANDHRABANK.NS,ANDHRABANK.NS,classic
2016-06-15,2016-06-15,ICICIBANK.NS,ICICIBANK.NS,classic
2016-06-15,2016-06-15,RCOM.NS,RCOM.NS,classic
2016-06-15,2016-06-15,JUBLFOOD.NS,JUBLFOOD.NS,classic
2016-06-15,2016-06-15,SRF.NS,SRF.NS,classic
2016-06-15,2016-06-15,ALBK.NS,ALBK.NS,classic
2016-06-15,2016-06-15,TITAN.NS,TITAN.NS,classic
2016-06-15,2016-06-15,DABUR.NS,DABUR.NS,classic
2016-06-15,2016-06-15,INDIACEM.NS,INDIACEM.NS,classic
2016-06-15,2016-06-15,IDBI.NS,IDBI.NS,classic
2016-06-15,2016-06-15,RELCAPITAL.NS,RELCAPITAL.NS,classic
2016-06-15,2016-06-15,MCLEODRUSS.NS,MCLEODRUSS.NS,classic
2016-06-15,2016-06-15,HDFCBANK.NS,HDFCBANK.NS,classic
2016-06-15,2016-06-15,EICHERMOT.NS,EICHERMOT.NS,classic
2016-06-15,2016-06-15,ASIANPAINT.NS,ASIANPAINT.NS,classic
2016-06-15,2016-06-15,NTPC.NS,NTPC.NS,classic
2016-06-15,2016-06-15,MOTHERSUMI.NS,MOTHERSUMI.NS,classic
2016-06-15,2016-06-15,HEROMOTOCO.NS,HEROMOTOCO.NS,classic
2016-06-15,2016-06-15,TCS.NS,TCS.NS,classic
2016-06-15,2016-06-15,TECHM.NS,TECHM.NS,classic
2016-06-15,2016-06-15,BHARATFORG.NS,BHARATFORG.NS,classic
2017-06-15,2017-06-15,JETAIRWAYS.NS,JETAIRWAYS.NS,classic
2017-06-15,2017-06-15,PCJEWELLER.NS,PCJEWELLER.NS,classic
2017-06-15,2017-06-15,HEXAWARE.NS,HEXAWARE.NS,classic
2017-06-15,2017-06-15,DRREDDY.NS,DRREDDY.NS,classic
2017-06-15,2017-06-15,RELIANCE.NS,RELIANCE.NS,classic
2017-06-15,2017-06-15,IOC.NS,IOC.NS,classic
2017-06-15,2017-06-15,KAJARIACER.NS,KAJARIACER.NS,classic
2017-06-15,2017-06-15,CASTROLIND.NS,CASTROLIND.NS,classic
2017-06-15,2017-06-15,UJJIVAN.NS,UJJIVAN.NS,classic
2017-06-15,2017-06-15,BALRAMCHIN.NS,BALRAMCHIN.NS,classic
2017-06-15,2017-06-15,CGPOWER.NS,CGPOWER.NS,classic
2017-06-15,2017-06-15,JPASSOCIAT.NS,JPASSOCIAT.NS,classic
2017-06-15,2017-06-15,ARVIND.NS,ARVIND.NS,classic
2017-06-15,2017-06-15,INFY.NS,INFY.NS,classic
2017-06-15,2017-06-15,ZEEL.NS,ZEEL.NS,classic
2017-06-15,2017-06-15,RPOWER.NS,RPOWER.NS,classic
2017-06-15,2017-06-15,JUSTDIAL.NS,JUSTDIAL.NS,classic
2017-06-15,2017-06-15,DHFL.NS,DHFL.NS,classic
2017-06-15,2017-06-15,INDIGO.NS,INDIGO.NS,classic
2017-06-15,2017-06-15,INDIANB.NS,INDIANB.NS,classic
2017-06-15,2017-06-15,ITC.NS,ITC.NS,classic
2017-06-15,2017-06-15,RDEL.NS,RDEL.NS,classic
2017-06-15,2017-06-15,IBREALEST.NS,IBREALEST.NS,classic
2017-06-15,2017-06-15,JSWSTEEL.NS,JSWSTEEL.NS,classic
2017-06-15,2017-06-15,MRF.NS,MRF.NS,classic
2017-06-15,2017-06-15,PIDILITIND.NS,PIDILITIND.NS,classic
2017-06-15,2017-06-15,IDFCBANK.NS,IDFCBANK.NS,classic
2017-06-15,2017-06-15,PNB.NS,PNB.NS,classic
2017-06-15,2017-06-15,TVSMOTOR.NS,TVSMOTOR.NS,classic
2017-06-15,2017-06-15,M&M.NS,M&M.NS,classic
2017-06-15,2017-06-15,BEML.NS,BEML.NS,classic
2017-06-15,2017-06-15,LUPIN.NS,LUPIN.NS,classic
2017-06-15,2017-06-15,BAJFINANCE.NS,BAJFINANCE.NS,classic
2017-06-15,2017-06-15,CEATLTD.NS,CEATLTD.NS,classic
2017-06-15,2017-06-15,DCBBANK.NS,DCBBANK.NS,classic
2017-06-15,2017-06-15,ULTRACEMCO.NS,ULTRACEMCO.NS,classic
2017-06-15,2017-06-15,SUZLON.NS,SUZLON.NS,classic
2017-06-15,2017-06-15,AJANTPHARM.NS,AJANTPHARM.NS,classic
2017-06-15,2017-06-15,WOCKPHARMA.NS,WOCKPHARMA.NS,classic
2017-06-15,2017-06-15,GODFRYPHLP.NS,GODFRYPHLP.NS,classic
2017-06-15,2017-06-15,ACC.NS,ACC.NS,classic
2017-06-15,2017-06-15,AMARAJABAT.NS,ARE&M.NS,classic
2017-06-15,2017-06-15,TV18BRDCST.NS,TV18BRDCST.NS,classic
2017-06-15,2017-06-15,JSWENERGY.NS,JSWENERGY.NS,classic
2017-06-15,2017-06-15,CADILAHC.NS,CADILAHC.NS,classic
2017-06-15,2017-06-15,L&TFH.NS,LTF.NS,classic
2017-06-15,2017-06-15,PFC.NS,PFC.NS,classic
2017-06-15,2017-06-15,AXISBANK.NS,AXISBANK.NS,classic
2017-06-15,2017-06-15,RAMCOCEM.NS,RAMCOCEM.NS,classic
2017-06-15,2017-06-15,SBIN.NS,SBIN.NS,classic
2017-06-15,2017-06-15,SYNDIBANK.NS,SYNDIBANK.NS,classic
2017-06-15,2017-06-15,YESBANK.NS,YESBANK.NS,classic
2017-06-15,2017-06-15,COALINDIA.NS,COALINDIA.NS,classic
2017-06-15,2017-06-15,ESCORTS.NS,ESCORTS.NS,classic
2017-06-15,2017-06-15,IRB.NS,IRB.NS,classic
2017-06-15,2017-06-15,KTKBANK.NS,KTKBANK.NS,classic
2017-06-15,2017-06-15,MCDOWELL-N.NS,UNITDSPR.NS,classic
2017-06-15,2017-06-15,BHEL.NS,BHEL.NS,classic
2017-06-15,2017-06-15,SAIL.NS,SAIL.NS,classic
2017-06-15,2017-06-15,VEDL.NS,VEDL.NS,classic
2017-06-15,2017-06-15,SINTEX.NS,SINTEX.NS,classic
2017-06-15,2017-06-15,PVR.NS,PVRINOX.NS,classic
2017-06-15,2017-06-15,COLPAL.NS,COLPAL.NS,classic
2017-06-15,2017-06-15,INDUSINDBK.NS,INDUSINDBK.NS,classic
2017-06-15,2017-06-15,MRPL.NS,MRPL.NS,classic
2017-06-15,2017-06-15,HINDUNILVR.NS,HINDUNILVR.NS,classic
2017-06-15,2017-06-15,FEDERALBNK.NS,FEDERALBNK.NS,classic
2017-06-15,2017-06-15,PTC.NS,PTC.NS,classic
2017-06-15,2017-06-15,ABIRLANUVO.NS,ABIRLANUVO.NS,classic
2017-06-15,2017-06-15,SRTRANSFIN.NS,SHRIRAMFIN.NS,classic
2017-06-15,2017-06-15,BOSCHLTD.NS,BOSCHLTD.NS,classic
2017-06-15,2017-06-15,EXIDEIND.NS,EXIDEIND.NS,classic
2017-06-15,2017-06-15,KSCL.NS,KSCL.NS,classic
2017-06-15,2017-06-15,TATACHEM.NS,TATACHEM.NS,classic
2017-06-15,2017-06-15,ADANIPORTS.NS,ADANIPORTS.NS,classic
2017-06-15,2017-06-15,BATAINDIA.NS,BATAINDIA.NS,classic
2017-06-15,2017-06-15,BANKBARODA.NS,BANKBARODA.NS,classic
2017-06-15,2017-06-15,POWERGRID.NS,POWERGRID.NS,classic
2017-06-15,2017-06-15,M&MFIN.NS,M&MFIN.NS,classic
2017-06-15,2017-06-15,PETRONET.NS,PETRONET.NS,classic
2017-06-15,2017-06-15,ONGC.NS,ONGC.NS,classic
2017-06-15,2017-06-15,NIITTECH.NS,NIITTECH.NS,classic
2017-06-15,2017-06-15,NESTLEIND.NS,NESTLEIND.NS,classic
2017-06-15,2017-06-15,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,classic
2017-06-15,2017-06-15,ADANIPOWER.NS,ADANIPOWER.NS,classic
2017-06-15,2017-06-15,OIL.NS,OIL.NS,classic
2017-06-15,2017-06-15,NHPC.NS,NHPC.NS,classic
2017-06-15,2017-06-15,RELINFRA.NS,RELINFRA.NS,classic
2017-06-15,2017-06-15,CONCOR.NS,CONCOR.NS,classic
2017-06-15,2017-06-15,HINDZINC.NS,HINDZINC.NS,classic
2017-06-15,2017-06-15,GODREJIND.NS,GODREJIND.NS,classic
2017-06-15,2017-06-15,DISHTV.NS,DISHTV.NS,classic
2017-06-15,2017-06-15,BRITANNIA.NS,BRITANNIA.NS,classic
2017-06-15,2017-06-15,NMDC.NS,NMDC.NS,classic
2017-06-15,2017-06-15,SIEMENS.NS,SIEMENS.NS,classic
2017-06-15,2017-06-15,BANKINDIA.NS,BANKINDIA.NS,classic
2017-06-15,2017-06-15,BALKRISIND.NS,BALKRISIND.NS,classic
2017-06-15,2017-06-15,KOTAKBANK.NS,KOTAKBANK.NS,classic
2017-06-15,2017-06-15,CESC.NS,CESC.NS,classic
2017-06-15,2017-06-15,NBCC.NS,NBCC.NS,classic
2017-06-15,2017-06-15,TATAMTRDVR.NS,TATAMTRDVR.NS,classic
2017-06-15,2017-06-15,NCC.NS,NCC.NS,classic
2017-06-15,2017-06-15,VOLTAS.NS,VOLTAS.NS,classic
2017-06-15,2017-06-15,HCC.NS,HCC.NS,classic
2017-06-15,2017-06-15,RECLTD.NS,RECLTD.NS,classic
2017-06-15,2017-06-15,SUNPHARMA.NS,SUNPHARMA.NS,classic
2017-06-15,2017-06-15,APOLLOTYRE.NS,APOLLOTYRE.NS,classic
2017-06-15,2017-06-15,TATASTEEL.NS,TATASTEEL.NS,classic
2017-06-15,2017-06-15,EQUITAS.NS,EQUITAS.NS,classic
2017-06-15,2017-06-15,HINDALCO.NS,HINDALCO.NS,classic
2017-06-15,2017-06-15,TORNTPHARM.NS,TORNTPHARM.NS,classic
2017-06-15,2017-06-15,TATAPOWER.NS,TATAPOWER.NS,classic
2017-06-15,2017-06-15,ORIENTBANK.NS,ORIENTBANK.NS,classic
2017-06-15,2017-06-15,BEL.NS,BEL.NS,classic
2017-06-15,2017-06-15,IBULHSGFIN.NS,SAMMAANCAP.NS,classic
2017-06-15,2017-06-15,NATIONALUM.NS,NATIONALUM.NS,classic
2017-06-15,2017-06-15,ENGINERSIN.NS,ENGINERSIN.NS,classic
2017-06-15,2017-06-15,GRANULES.NS,GRANULES.NS,classic
2017-06-15,2017-06-15,GLENMARK.NS,GLENMARK.NS,classic
2017-06-15,2017-06-15,BHARTIARTL.NS,BHARTIARTL.NS,classic
2017-06-15,2017-06-15,CANFINHOME.NS,CANFINHOME.NS,classic
2017-06-15,2017-06-15,KPIT.NS,KPIT.NS,classic
2017-06-15,2017-06-15,TATACOMM.NS,TATACOMM.NS,classic
2017-06-15,2017-06-15,GSFC.NS,GSFC.NS,classic
2017-06-15,2017-06-15,HAVELLS.NS,HAVELLS.NS,classic
2017-06-15,2017-06-15,UBL.NS,UBL.NS,classic
2017-06-15,2017-06-15,CHOLAFIN.NS,CHOLAFIN.NS,classic
2017-06-15,2017-06-15,AUROPHARMA.NS,AUROPHARMA.NS,classic
2017-06-15,2017-06-15,CIPLA.NS,CIPLA.NS,classic
2017-06-15,2017-06-15,IFCI.NS,IFCI.NS,classic
2017-06-15,2017-06-15,CANBK.NS,CANBK.NS,classic
2017-06-15,2017-06-15,MARUTI.NS,MARUTI.NS,classic
2017-06-15,2017-06-15,CAPF.NS,CAPF.NS,classic
2017-06-15,2017-06-15,DALMIABHA.NS,DALMIABHA.NS,classic
2017-06-15,2017-06-15,OFSS.NS,OFSS.NS,classic
2017-06-15,2017-06-15,LICHSGFIN.NS,LICHSGFIN.NS,classic
2017-06-15,2017-06-15,BAJAJFINSV.NS,BAJAJFINSV.NS,classic
2017-06-15,2017-06-15,MGL.NS,MGL.NS,classic
2017-06-15,2017-06-15,GMRINFRA.NS,GMRAIRPORT.NS,classic
2017-06-15,2017-06-15,GRASIM.NS,GRASIM.NS,classic
2017-06-15,2017-06-15,UPL.NS,UPL.NS,classic
2017-06-15,2017-06-15,HCLTECH.NS,HCLTECH.NS,classic
2017-06-15,2017-06-15,BIOCON.NS,BIOCON.NS,classic
2017-06-15,2017-06-15,DIVISLAB.NS,DIVISLAB.NS,classic
2017-06-15,2017-06-15,PAGEIND.NS,PAGEIND.NS,classic
2017-06-15,2017-06-15,LT.NS,LT.NS,classic
2017-06-15,2017-06-15,ASHOKLEY.NS,ASHOKLEY.NS,classic
2017-06-15,2017-06-15,STAR.NS,STAR.NS,classic
2017-06-15,2017-06-15,DLF.NS,DLF.NS,classic
2017-06-15,2017-06-15,JISLJALEQS.NS,JISLJALEQS.NS,classic
2017-06-15,2017-06-15,TATAGLOBAL.NS,TATAGLOBAL.NS,classic
2017-06-15,2017-06-15,ICIL.NS,ICIL.NS,classic
2017-06-15,2017-06-15,TATAMOTORS.NS,TMPV.NS,classic
2017-06-15,2017-06-15,UNIONBANK.NS,UNIONBANK.NS,classic
2017-06-15,2017-06-15,GODREJCP.NS,GODREJCP.NS,classic
2017-06-15,2017-06-15,BPCL.NS,BPCL.NS,classic
2017-06-15,2017-06-15,IGL.NS,IGL.NS,classic
2017-06-15,2017-06-15,INFRATEL.NS,INFRATEL.NS,classic
2017-06-15,2017-06-15,SOUTHBANK.NS,SOUTHBANK.NS,classic
2017-06-15,2017-06-15,TATAELXSI.NS,TATAELXSI.NS,classic
2017-06-15,2017-06-15,AMBUJACEM.NS,AMBUJACEM.NS,classic
2017-06-15,2017-06-15,MARICO.NS,MARICO.NS,classic
2017-06-15,2017-06-15,WIPRO.NS,WIPRO.NS,classic
2017-06-15,2017-06-15,ADANIENT.NS,ADANIENT.NS,classic
2017-06-15,2017-06-15,HINDPETRO.NS,HINDPETRO.NS,classic
2017-06-15,2017-06-15,SHREECEM.NS,SHREECEM.NS,classic
2017-06-15,2017-06-15,CENTURYTEX.NS,CENTURYTEX.NS,classic
2017-06-15,2017-06-15,HDIL.NS,HDIL.NS,classic
2017-06-15,2017-06-15,JINDALSTEL.NS,JINDALSTEL.NS,classic
2017-06-15,2017-06-15,APOLLOHOSP.NS,APOLLOHOSP.NS,classic
2017-06-15,2017-06-15,IDEA.NS,IDEA.NS,classic
2017-06-15,2017-06-15,BERGEPAINT.NS,BERGEPAINT.NS,classic
2017-06-15,2017-06-15,SUNTV.NS,SUNTV.NS,classic
2017-06-15,2017-06-15,CUMMINSIND.NS,CUMMINSIND.NS,classic
2017-06-15,2017-06-15,GAIL.NS,GAIL.NS,classic
2017-06-15,2017-06-15,MFSL.NS,MFSL.NS,classic
2017-06-15,2017-06-15,ANDHRABANK.NS,ANDHRABANK.NS,classic
2017-06-15,2017-06-15,ICICIBANK.NS,ICICIBANK.NS,classic
2017-06-15,2017-06-15,RCOM.NS,RCOM.NS,classic
2017-06-15,2017-06-15,JUBLFOOD.NS,JUBLFOOD.NS,classic
2017-06-15,2017-06-15,FORTIS.NS,FORTIS.NS,classic
2017-06-15,2017-06-15,SRF.NS,SRF.NS,classic
2017-06-15,2017-06-15,ALBK.NS,ALBK.NS,classic
2017-06-15,2017-06-15,TORNTPOWER.NS,TORNTPOWER.NS,classic
2017-06-15,2017-06-15,TITAN.NS,TITAN.NS,classic
2017-06-15,2017-06-15,DABUR.NS,DABUR.NS,classic
2017-06-15,2017-06-15,INDIACEM.NS,INDIACEM.NS,classic
2017-06-15,2017-06-15,RBLBANK.NS,RBLBANK.NS,classic
2017-06-15,2017-06-15,IDBI.NS,IDBI.NS,classic
2017-06-15,2017-06-15,RELCAPITAL.NS,RELCAPITAL.NS,classic
2017-06-15,2017-06-15,HDFCBANK.NS,HDFCBANK.NS,classic
2017-06-15,2017-06-15,EICHERMOT.NS,EICHERMOT.NS,classic
2017-06-15,2017-06-15,ASIANPAINT.NS,ASIANPAINT.NS,classic
2017-06-15,2017-06-15,INFIBEAM.NS,INFIBEAM.NS,classic
2017-06-15,2017-06-15,NTPC.NS,NTPC.NS,classic
2017-06-15,2017-06-15,RAYMOND.NS,RAYMOND.NS,classic
2017-06-15,2017-06-15,MOTHERSUMI.NS,MOTHERSUMI.NS,classic
2017-06-15,2017-06-15,HEROMOTOCO.NS,HEROMOTOCO.NS,classic
2017-06-15,2017-06-15,TCS.NS,TCS.NS,classic
2017-06-15,2017-06-15,BHARATFIN.NS,BHARATFIN.NS,classic
2017-06-15,2017-06-15,TECHM.NS,TECHM.NS,classic
2017-06-15,2017-06-15,BHARATFORG.NS,BHARATFORG.NS,classic
2017-06-15,2017-06-15,MCX.NS,MCX.NS,classic
2017-06-15,2017-06-15,MUTHOOTFIN.NS,MUTHOOTFIN.NS,classic
2017-06-15,2017-06-15,VGUARD.NS,VGUARD.NS,classic
2018-06-15,2018-06-15,JETAIRWAYS.NS,JETAIRWAYS.NS,classic
2018-06-15,2018-06-15,PCJEWELLER.NS,PCJEWELLER.NS,classic
